"","logFC","logCPM","F","PValue","FDR","gene"
"SMURF2",-0.273893428101221,5.27068248834127,0.886893839266521,0.357576855001933,0.661382754364478,"SMURF2"
"NUP153",-0.182931480677626,6.94866456536303,0.881141291204461,0.359085128608162,0.663592451358177,"NUP153"
"DICER1-AS1",-0.346470225503267,3.42924977154123,0.881696843955216,0.35913119928517,0.663592451358177,"DICER1-AS1"
"PAQR6",-0.462829212806156,2.48447880257923,0.870659079765646,0.360630331091343,0.666028989853381,"PAQR6"
"ZC3H8",-0.530082338334851,2.40268895290994,0.868708618228979,0.360842819483805,0.666088045970605,"ZC3H8"
"PRKAG2",0.174487729831478,6.81025181638655,0.873634230196149,0.361097403560957,0.666224709569966,"PRKAG2"
"ASF1A",-0.613780888147504,3.22955676666725,0.871171776448445,0.361833899846149,0.666933706177839,"ASF1A"
"GCLM",0.437156385934089,4.90134807472954,0.871034989917743,0.36184316524879,0.666933706177839,"GCLM"
"SRRT",-0.258412977564491,5.07120456291316,0.869304424954459,0.362295827727348,0.667434650181684,"SRRT"
"DGCR11",-0.609271607156876,2.28186019047829,0.860273099365408,0.362557615472601,0.667583633280388,"DGCR11"
"C2CD5",0.330277180221581,5.64956294825844,0.866301531082752,0.363089697337001,0.668229916794781,"C2CD5"
"RP5-1180D12.1",0.605546892250486,2.31685016322236,0.854690041279791,0.364209216129079,0.669772266259361,"RP5-1180D12.1"
"NISCH",-0.303727556984748,4.34904794436717,0.861422105694892,0.364506278000474,0.669772266259361,"NISCH"
"SEPT2",0.222372701474888,8.05140340760016,0.859886658589154,0.36482205513509,0.669772266259361,"SEPT2"
"LMBR1L",0.362326993185021,5.02760034013189,0.85952977225385,0.364957095616284,0.669772266259361,"LMBR1L"
"C12orf75",0.505616510042383,2.14903510165181,0.849191713839243,0.364990245915471,0.669772266259361,"C12orf75"
"ALG12",0.519474107266571,2.71730932145695,0.856643066517641,0.365016809606389,0.669772266259361,"ALG12"
"ZKSCAN1",-0.256504250191903,6.04780558336833,0.85568071650011,0.365979879611028,0.670693690931477,"ZKSCAN1"
"COG6",-0.690552223597548,3.24503991688362,0.855811996108783,0.366003595272,0.670693690931477,"COG6"
"RAB31",0.158527341707648,10.7747589416341,0.854776315350118,0.366221026823156,0.670693690931477,"RAB31"
"RPL17",-0.450313647593995,1.88902888587502,0.839983097211743,0.366246012798625,0.670693690931477,"RPL17"
"GPR155",-0.241775491574196,7.43356951937156,0.8526917664758,0.366795115087282,0.671034688848846,"GPR155"
"UBE3A",0.351786703132601,3.80882159519278,0.853350644490639,0.366795926126863,0.671034688848846,"UBE3A"
"DTWD1",0.468384166226773,2.37540139709006,0.842874949500841,0.36779830844154,0.672257560486183,"DTWD1"
"SPPL2B",0.464416422397859,2.26751125680079,0.840731915635313,0.367896810315418,0.672257560486183,"SPPL2B"
"SEL1L",0.204539569336059,8.05394317725303,0.84792559499155,0.368109849639513,0.672257560486183,"SEL1L"
"RP11-45A17.2",-0.485483456671171,1.96256345613325,0.834478786300201,0.368193097491213,0.672257560486183,"RP11-45A17.2"
"P4HA2",-0.430018941574374,2.75520957865156,0.843917584961576,0.368746340122461,0.672934715653749,"P4HA2"
"NUB1",0.23708064537351,7.67571319655414,0.843009311935306,0.369473922413005,0.673929201040034,"NUB1"
"ZCCHC10",-0.289968511678367,6.05750943897659,0.841131334416834,0.370003079056517,0.674266765883687,"ZCCHC10"
"CTD-2588E21.1",0.421965579749266,2.61383351489907,0.837609837608658,0.370075804162308,0.674266765883687,"CTD-2588E21.1"
"HLA-DQB1",-0.704701807112485,5.48815603136036,0.840443411222892,0.370207172813103,0.674266765883687,"HLA-DQB1"
"SEPHS1",-0.488429416124929,2.58995384723678,0.835689997133892,0.370598518166303,0.674619272338043,"SEPHS1"
"GLCCI1",-0.323087384634513,5.19325829054464,0.838468619233712,0.370766364309363,0.674619272338043,"GLCCI1"
"GLRX",-0.193898691628755,10.9844106152448,0.835033903908453,0.371701449043961,0.675819395459446,"GLRX"
"GOLGA5",-0.231055897064891,6.09541742196595,0.834225340347993,0.371934920994662,0.675819395459446,"GOLGA5"
"CUL1",0.418819699194931,4.5633672601895,0.83369205002503,0.372157088997704,0.675819395459446,"CUL1"
"TMC6",-0.256163109109954,5.19524241088575,0.833266143749806,0.37222448149076,0.675819395459446,"TMC6"
"RHBDD2",0.232175008420139,7.13426173968884,0.832760285085549,0.3723416886095,0.675819395459446,"RHBDD2"
"TBKBP1",0.370097590994602,4.12872337863718,0.83236917170092,0.372587516043036,0.675933104325862,"TBKBP1"
"SKAP1",-0.644238477780268,2.14095235955189,0.821447416242022,0.372794911787978,0.675977014495154,"SKAP1"
"TGFBI",-0.688842368610991,2.76864229872687,0.828012539808509,0.373140197639699,0.676270790417726,"TGFBI"
"RNF25",0.245678513909146,5.44924672608259,0.828292045681635,0.373618454361629,0.67680515296731,"RNF25"
"PABPC1P3",-0.413540627136175,2.31682067042275,0.819821100699442,0.374174018922929,0.677478964585677,"PABPC1P3"
"RP5-882C2.2",0.4486115311971,2.46437564322661,0.820166719498846,0.374517794763554,0.677602212560598,"RP5-882C2.2"
"RAB11FIP2",-0.39885311283759,4.05804720714616,0.82469226141685,0.374768645493529,0.677602212560598,"RAB11FIP2"
"BECN1",-0.188432356024113,9.20492664282025,0.823716123032215,0.374897368474126,0.677602212560598,"BECN1"
"RP11-321E2.4",-0.237021381742066,5.08147925871895,0.823548002445429,0.374976617357382,0.677602212560598,"RP11-321E2.4"
"HNRNPA2B1",-0.157610986049639,7.87834075853587,0.822646239793501,0.375202052606464,0.677677716161454,"HNRNPA2B1"
"CBLL1",-0.22841116583735,7.46966298937891,0.820422353012644,0.375835940088829,0.678187553055574,"CBLL1"
"FAM63B",0.244555623002111,5.54110927896999,0.819205023834992,0.376197968897542,0.678187553055574,"FAM63B"
"SPATA13",0.210788498507026,7.36285421052024,0.819028567616376,0.376233820862091,0.678187553055574,"SPATA13"
"PTCD1",-0.380076821604848,3.08303447518091,0.819079198127116,0.376234579851726,0.678187553055574,"PTCD1"
"IFIT3",-0.476816327763736,13.8605322360473,0.818431971594843,0.376403281479083,0.678187553055574,"IFIT3"
"SLC38A9",0.446040885300738,3.43751702354775,0.816315837843151,0.377165893953567,0.678828845476226,"SLC38A9"
"SFXN3",-0.455727579399813,3.25088667332138,0.815886338304594,0.377249444360692,0.678828845476226,"SFXN3"
"HIST1H4E",-0.463280905598811,4.11952407100204,0.815150456701483,0.377480756169756,0.678828845476226,"HIST1H4E"
"RP11-83A24.2",-0.21470898557895,6.67440760209971,0.813839056555046,0.377722168199739,0.678828845476226,"RP11-83A24.2"
"RIOK2",-0.466651341429408,4.26169381123927,0.814156866648708,0.37774367639889,0.678828845476226,"RIOK2"
"NIPBL",-0.157194233719508,8.59539328433509,0.812834690245683,0.378008510412856,0.678828845476226,"NIPBL"
"CHST11",-0.250762735643008,7.57312588361294,0.812702774141077,0.378046958659524,0.678828845476226,"CHST11"
"SBNO1",0.199106638955141,6.98671409650692,0.811969470161355,0.378258796397717,0.67887887096672,"SBNO1"
"NELFE",-0.192546123733584,7.03290414138123,0.810362716564202,0.378721815454667,0.679365236779291,"NELFE"
"TCEANC",-0.341447088708467,4.60198202951121,0.809886461003437,0.378925806559763,0.679365236779291,"TCEANC"
"HLA-A",-0.208809484660715,12.0695771142147,0.809098656111695,0.379084987586909,0.679365236779291,"HLA-A"
"TRIM27",0.262895356533228,8.11565210792856,0.808473017795134,0.379266229746705,0.679365236779291,"TRIM27"
"UBR7",-0.242001843821992,5.59533270062549,0.807428864493102,0.379581337837156,0.67959977516696,"UBR7"
"SGPL1",0.400648307831023,6.06849566932479,0.803214449154025,0.380797375594713,0.680759662583368,"SGPL1"
"TBCA",-0.239945935493439,5.28597021587531,0.803095420680775,0.380847210415882,0.680759662583368,"TBCA"
"DNAAF2",-0.490961712574456,2.55747019164142,0.797090061333599,0.381601664668138,0.680759662583368,"DNAAF2"
"SLC35B1",-0.227934433258771,5.71117906808363,0.799254786336199,0.381955311416094,0.680759662583368,"SLC35B1"
"PCED1B-AS1",-0.262853096039204,7.29867052038461,0.79848864328624,0.382168866828875,0.680759662583368,"PCED1B-AS1"
"SP4",0.354602936257226,4.23041286450842,0.798791436379484,0.382198455213481,0.680759662583368,"SP4"
"KLHL15",-0.642001360403744,2.89065297291849,0.796826471204663,0.382348653238598,0.680759662583368,"KLHL15"
"TBPL1",-0.16506038488006,7.82265813011961,0.797611382852302,0.382424921411065,0.680759662583368,"TBPL1"
"C15orf57",-0.222511881701555,5.08491855859814,0.79693652727077,0.382652711041627,0.680759662583368,"C15orf57"
"SNRNP35",-0.232998513798612,7.2086455254999,0.794500495032019,0.383337425607442,0.680759662583368,"SNRNP35"
"FBXO33",-0.1902302367819,5.91198353921348,0.793762731989687,0.383561229618311,0.680759662583368,"FBXO33"
"EMC6",-0.318134311796424,2.41269504064442,0.788912907949019,0.383575754104034,0.680759662583368,"EMC6"
"PSMC4",-0.173810995800271,6.99552888647375,0.793609841298117,0.383599621082367,0.680759662583368,"PSMC4"
"BRE",-0.242483473804575,6.1547181019873,0.793473689793423,0.383643702121948,0.680759662583368,"BRE"
"CDC42EP3",0.19362533292435,9.33495807536419,0.792696838511285,0.383866404799194,0.680759662583368,"CDC42EP3"
"GRB2",0.171017439630447,9.98875103442181,0.792589308312365,0.383898035201688,0.680759662583368,"GRB2"
"ISOC1",0.578579515104443,6.62687008618805,0.791721382241269,0.384156975374474,0.680759662583368,"ISOC1"
"PDK4",0.535658560137586,3.7663049827406,0.792112965574409,0.384210503762915,0.680759662583368,"PDK4"
"KIAA0753",-0.315684452057193,4.37350320269024,0.791462701840229,0.384325145156676,0.680759662583368,"KIAA0753"
"APOL6",0.385622155656663,8.4350142118185,0.790473250904002,0.384521817917625,0.680759662583368,"APOL6"
"IFIT1",-0.588412004047392,12.7630462970042,0.790437808693833,0.384531915183797,0.680759662583368,"IFIT1"
"C17orf80",0.396409337568395,3.81756868632299,0.790686240301403,0.38463270216456,0.680759662583368,"C17orf80"
"RNGTT",0.24247040630923,5.65785421190665,0.78989757519448,0.38470395594761,0.680759662583368,"RNGTT"
"TBC1D3L",-0.435762624626884,2.27832391359931,0.782961711952945,0.384758527422063,0.680759662583368,"TBC1D3L"
"CDC5L",-0.144370507978094,8.12141742501815,0.78939095835494,0.384841370230056,0.680759662583368,"CDC5L"
"REEP3",0.290321758454677,4.90016484933069,0.788393380551284,0.385179013001911,0.680832197704821,"REEP3"
"LPIN2",-0.211466669891293,8.09285735989347,0.787700371726186,0.385341148625445,0.680832197704821,"LPIN2"
"PACSIN2",0.270842327644382,8.29540224569697,0.787380164007837,0.385435897291428,0.680832197704821,"PACSIN2"
"CMAS",0.460162214363056,3.16035575713589,0.786276623087672,0.385781785612228,0.681117123879961,"CMAS"
"FRY-AS1",-0.468356838500213,3.20596406492327,0.783818672575839,0.386580399216293,0.682200704499341,"FRY-AS1"
"PRPF8",-0.229363283047791,6.37428703635859,0.780886142859786,0.38736911801486,0.682958277688835,"PRPF8"
"HPD",0.451627622864428,3.49020864765171,0.781383859537703,0.387379857778518,0.682958277688835,"HPD"
"CTSO",-0.449856600786111,3.43196667004118,0.779450733887989,0.387970881961523,0.68350284274737,"CTSO"
"ATP6V0A2",-0.355347533328398,3.63385518273231,0.779131429864558,0.388084269554201,0.68350284274737,"ATP6V0A2"
"CEP170",-0.23191183336517,4.91723500766538,0.778074920719544,0.388244433170322,0.68350284274737,"CEP170"
"PPIF",-0.248456088945336,8.11144668967114,0.770337065341677,0.390530465438435,0.687175984640083,"PPIF"
"C6orf120",0.320857078706265,4.42138987182845,0.770061180939556,0.390703310508101,0.687175984640083,"C6orf120"
"ARRB2",0.163087603803281,8.74375813454297,0.768571535150383,0.39106366141327,0.68748209176511,"ARRB2"
"HDHD2",0.391836994703112,3.6480127242668,0.765357446695815,0.392217396652976,0.689181996975944,"HDHD2"
"RP3-508I15.21",0.324585808149022,4.46574667826361,0.760322033828717,0.393654271066543,0.691018830517632,"RP3-508I15.21"
"NT5C",0.330020361573264,4.31756450647947,0.759949695202457,0.393787445576632,0.691018830517632,"NT5C"
"PIP5K1A",0.369784249206037,4.18395475147734,0.759533766824656,0.393933851685381,0.691018830517632,"PIP5K1A"
"RNU6-6P",-0.340130511161133,2.0254310715648,0.747581787780796,0.39441767513654,0.691018830517632,"RNU6-6P"
"WDR7",-0.398399233684942,3.5774200358825,0.757568201537839,0.394604707652762,0.691018830517632,"WDR7"
"UBE2D4",-0.50460064850966,1.92602377947621,0.74468312100468,0.394730596340013,0.691018830517632,"UBE2D4"
"CCNY",-0.305513989099876,8.32925482570835,0.756518004294442,0.394735409189416,0.691018830517632,"CCNY"
"TYW5",0.419854855941902,3.87942422906781,0.756966548210793,0.394760892881075,0.691018830517632,"TYW5"
"FBXO42",-0.251244364078685,5.40178331083546,0.75533013697449,0.395117613679836,0.691315312697295,"FBXO42"
"TMEM248",-0.268000407987967,5.8455529411875,0.754648955727492,0.395317938664798,0.691338006480145,"TMEM248"
"PRAF2",-0.315034022317378,3.76692984502503,0.753975100745477,0.395698794764546,0.691676244756596,"PRAF2"
"MPC2",-0.189320100242243,7.16558343499246,0.751780456840501,0.396193396555838,0.691797247971242,"MPC2"
"RGS18",-0.25355839692076,10.7081479375782,0.7514915215058,0.396281367224816,0.691797247971242,"RGS18"
"PLAUR",0.199235275912908,12.0572029631489,0.751300855029281,0.396340201638461,0.691797247971242,"PLAUR"
"STAG3",-0.615564706308759,1.76963641236236,0.736478037013332,0.396517934812785,0.691797247971242,"STAG3"
"TMOD2",-0.280552960578847,5.93279379518475,0.749658265538982,0.396855473266076,0.692058930222977,"TMOD2"
"EXOC7",0.22420627009995,6.81015560937474,0.748799345792723,0.397115589800053,0.692185416326025,"EXOC7"
"TMEM116",0.608028654506574,2.26892349111131,0.738905157130088,0.398018714429218,0.693307564162408,"TMEM116"
"GBAP1",-0.325889519019364,2.70070792747891,0.743352269207243,0.398268972795845,0.693307564162408,"GBAP1"
"CNNM3",-0.399492942096667,3.41149472450647,0.745051685418666,0.398447719622685,0.693307564162408,"CNNM3"
"WSB2",0.304930958793099,5.56193295431289,0.74434275739792,0.398510933221807,0.693307564162408,"WSB2"
"ZNF652",-0.24694195729029,6.78909058072538,0.74301808381597,0.398910949994156,0.693676439905011,"ZNF652"
"APAF1",0.232276620508569,6.98975140817584,0.741368389631499,0.399425008006474,0.694206827390117,"APAF1"
"RNF146",0.161279969565947,7.66763014660802,0.739183768198681,0.400107155389971,0.694206827390117,"RNF146"
"RP11-10L12.4",0.387703691359964,3.48598764623975,0.739685582316644,0.400116157333566,0.694206827390117,"RP11-10L12.4"
"AKR7A2",-0.457414651633976,2.52467786798621,0.735619158247602,0.400187779643063,0.694206827390117,"AKR7A2"
"MLLT10",-0.338471789591307,3.3099702672239,0.739076044566456,0.400288238812318,0.694206827390117,"MLLT10"
"RP11-1105G2.3",-0.354814860706182,3.18571875741113,0.738099802823492,0.400535160675531,0.694206827390117,"RP11-1105G2.3"
"ARID1B",-0.236007872453708,5.53487812372885,0.737212943339743,0.400738511846578,0.694206827390117,"ARID1B"
"FTH1P10",-0.317979900685533,2.57414952492888,0.734310535746651,0.400786740880035,0.694206827390117,"FTH1P10"
"HIST1H3A",-0.548609511533962,2.56989037039471,0.733654160683173,0.400909146116081,0.694206827390117,"HIST1H3A"
"VPS18",-0.345961568878326,4.80773624675202,0.735339173972148,0.401360289431064,0.694586353691734,"VPS18"
"ABL2",-0.347024470777808,3.72395944888555,0.735315353970268,0.401504794694978,0.694586353691734,"ABL2"
"ATG10",-0.311588804350902,4.19984688115701,0.733305383463372,0.402068092969294,0.695234893653559,"ATG10"
"UQCRC1",0.180363853737663,8.1626183318879,0.732267710335692,0.402280914281001,0.695277083698779,"UQCRC1"
"CTD-2341M24.1",-0.436090709505948,2.42986621683067,0.725206735923997,0.403193424548921,0.696527966566253,"CTD-2341M24.1"
"HGS",0.494010464189615,5.03758267896911,0.727335884500694,0.403877719178655,0.697383614304743,"HGS"
"FCGR2A",0.179130306927436,12.6585953428987,0.72449334957102,0.404745687374401,0.698377516102828,"FCGR2A"
"GMPPA",0.294776991585323,4.24429121473594,0.724567727564064,0.404831844700257,0.698377516102828,"GMPPA"
"C10orf11",0.47244316340192,2.02230649529435,0.712886236633222,0.405319314013896,0.698378809664651,"C10orf11"
"SLU7",-0.123267790907234,9.25940673184827,0.722678285620832,0.405324558361916,0.698378809664651,"SLU7"
"COX7C",-0.278661630297129,4.63263736316049,0.722631511229238,0.405400382195578,0.698378809664651,"COX7C"
"FUNDC2",-0.462799755088941,2.63386046425665,0.717008832557654,0.406403164461776,0.699779597230029,"FUNDC2"
"RP11-10L12.1",-0.336271748941803,1.68877663930562,0.704203248801638,0.406670676064972,0.699913616921524,"RP11-10L12.1"
"RP11-142A22.3",0.471958897220406,1.72199874567926,0.702693704960407,0.407325533080351,0.700713854110254,"RP11-142A22.3"
"SNHG10",-0.407616358841093,2.41917053731405,0.711269250691494,0.407663357846477,0.700968215495573,"SNHG10"
"ZNF518A",-0.204726874898579,5.73720428759287,0.713971051257594,0.408129186747892,0.701442337726931,"ZNF518A"
"NARF",0.17492036359153,9.91051128007809,0.712327539989826,0.408649804030064,0.70201013820807,"NARF"
"GHITM",-0.162559436220994,10.8501551741922,0.711355226482975,0.408964299480244,0.70222348305356,"GHITM"
"ANKRD33B",0.413230337062159,3.45307528367803,0.70977406997102,0.409632025594808,0.70240296254,"ANKRD33B"
"SPRY3",-0.475324103937799,2.46088921454658,0.704856882775594,0.409865764167881,0.70240296254,"SPRY3"
"OXA1L",-0.21216765637081,5.72484727631545,0.708437580827956,0.409920580959875,0.70240296254,"OXA1L"
"NR1H3",-0.433506968145062,1.97293887948501,0.697885544228257,0.410124128752429,0.70240296254,"NR1H3"
"BLOC1S1",0.156259654459558,6.348857415686,0.707286645309549,0.41028851154861,0.70240296254,"BLOC1S1"
"SP3",0.164676325877243,8.82348863763907,0.707059036775297,0.410358526234065,0.70240296254,"SP3"
"PISD",-0.22353634805239,8.82423607919507,0.706927344961699,0.410401297353995,0.70240296254,"PISD"
"SDPR",0.488010321530249,4.17135419073677,0.705331944084497,0.411041453319913,0.703105484165035,"SDPR"
"DDX21",-0.321436553457758,4.71588421148545,0.70421554836257,0.41133781594705,0.703105484165035,"DDX21"
"PRRC2A",0.292992103597647,3.73162649485036,0.704446376420718,0.411383398458621,0.703105484165035,"PRRC2A"
"AMZ2P1",-0.248119903441523,5.7605477579791,0.702795965476923,0.411758658463203,0.703138590227425,"AMZ2P1"
"MYL6B",0.410848846619982,1.74924897896043,0.689587817137891,0.411783873572213,0.703138590227425,"MYL6B"
"BRAT1",-0.33356599398849,4.20684080057688,0.700889617294378,0.412486156068595,0.70401198699959,"BRAT1"
"LEMD3",-0.275686206345468,5.18650763689482,0.69898455323513,0.413022797971106,0.704037376672812,"LEMD3"
"TBXAS1",0.227397319021416,9.90832203263192,0.698796176673083,0.413060142414459,0.704037376672812,"TBXAS1"
"AVL9",0.166385660838629,7.70499331275695,0.698328828805902,0.413214391543632,0.704037376672812,"AVL9"
"PINK1",0.300839586349564,4.35223990660318,0.698269725855302,0.413326881645345,0.704037376672812,"PINK1"
"UBR3",-0.257042485902794,5.29397865275404,0.697377046629007,0.413547436722729,0.704037376672812,"UBR3"
"RP11-186N15.3",-0.37821686398828,2.05589926354257,0.688369109851236,0.413731193249879,0.704037376672812,"RP11-186N15.3"
